"","ubicgeo","cod_delito","total_procesados","anio","sistema","concepto"
"995","01001",5010,1,"2016","tradicional","- Violencia familiar"
"996","01001",5010,1,"2016","tradicional","- Violencia familiar"
"997","01001",5010,1,"2016","tradicional","- Violencia familiar"
"998","01001",5010,1,"2016","tradicional","- Violencia familiar"
"999","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1000","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1001","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1002","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1003","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1004","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1005","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1006","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1007","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1008","01001",5010,3,"2016","tradicional","- Violencia familiar"
"1009","01001",5010,3,"2016","tradicional","- Violencia familiar"
"1010","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1011","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1012","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1013","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1014","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1015","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1016","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1017","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1018","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1019","01001",5010,3,"2016","tradicional","- Violencia familiar"
"1020","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1021","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1022","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1023","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1024","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1025","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1026","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1027","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1028","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1029","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1030","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1031","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1032","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1033","01001",5010,3,"2016","tradicional","- Violencia familiar"
"1034","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1035","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1036","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1037","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1038","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1039","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1040","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1041","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1042","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1043","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1044","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1045","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1046","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1047","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1048","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1049","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1050","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1051","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1052","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1053","01001",5010,3,"2016","tradicional","- Violencia familiar"
"1054","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1055","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1056","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1057","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1058","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1059","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1060","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1061","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1062","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1063","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1064","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1065","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1066","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1067","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1068","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1069","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1070","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1071","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1072","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1073","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1074","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1075","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1076","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1077","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1078","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1079","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1080","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1081","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1082","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1083","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1084","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1085","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1086","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1087","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1088","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1089","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1090","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1091","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1092","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1093","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1094","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1095","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1096","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1097","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1098","01001",5010,3,"2016","tradicional","- Violencia familiar"
"1099","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1100","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1101","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1102","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1103","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1104","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1105","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1106","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1107","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1108","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1109","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1110","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1111","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1112","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1113","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1114","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1115","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1116","01001",5010,3,"2016","tradicional","- Violencia familiar"
"1117","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1118","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1119","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1120","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1121","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1122","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1123","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1124","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1125","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1126","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1127","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1128","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1129","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1130","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1131","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1132","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1133","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1134","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1135","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1136","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1137","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1138","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1139","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1140","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1141","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1142","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1143","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1144","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1145","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1146","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1147","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1148","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1149","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1150","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1151","01001",5010,4,"2016","tradicional","- Violencia familiar"
"1152","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1153","01001",5010,4,"2016","tradicional","- Violencia familiar"
"1154","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1155","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1156","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1157","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1158","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1159","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1160","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1161","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1162","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1163","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1164","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1165","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1166","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1167","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1168","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1169","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1170","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1171","01001",5010,3,"2016","tradicional","- Violencia familiar"
"1172","01001",5010,3,"2016","tradicional","- Violencia familiar"
"1173","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1174","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1175","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1176","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1177","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1178","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1179","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1180","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1181","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1182","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1183","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1184","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1185","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1186","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1187","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1188","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1189","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1190","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1191","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1192","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1193","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1194","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1195","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1196","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1197","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1198","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1199","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1200","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1201","01001",5010,3,"2016","tradicional","- Violencia familiar"
"1202","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1203","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1204","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1205","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1206","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1207","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1208","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1209","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1210","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1211","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1212","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1213","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1214","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1215","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1216","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1217","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1218","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1219","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1220","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1221","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1222","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1223","01001",5010,3,"2016","tradicional","- Violencia familiar"
"1224","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1225","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1226","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1227","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1228","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1229","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1230","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1231","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1232","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1233","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1234","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1235","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1236","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1237","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1238","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1239","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1240","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1241","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1242","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1243","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1244","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1245","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1246","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1247","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1248","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1249","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1250","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1251","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1252","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1253","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1254","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1255","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1256","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1257","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1258","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1259","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1260","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1261","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1262","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1263","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1264","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1265","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1266","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1267","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1268","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1269","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1270","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1271","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1272","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1273","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1274","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1275","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1276","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1277","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1278","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1279","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1280","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1281","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1282","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1283","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1284","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1285","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1286","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1287","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1288","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1289","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1290","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1291","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1292","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1293","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1294","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1295","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1296","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1297","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1298","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1299","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1300","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1301","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1302","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1303","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1304","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1305","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1306","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1307","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1308","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1309","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1310","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1311","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1312","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1313","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1314","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1315","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1316","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1317","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1318","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1319","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1320","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1321","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1322","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1323","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1324","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1325","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1326","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1327","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1328","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1329","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1330","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1331","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1332","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1333","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1334","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1335","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1336","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1337","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1338","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1339","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1340","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1341","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1342","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1343","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1344","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1345","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1346","01001",5010,11,"2016","tradicional","- Violencia familiar"
"1347","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1348","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1349","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1350","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1351","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1352","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1353","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1354","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1355","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1356","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1357","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1358","01001",5010,3,"2016","tradicional","- Violencia familiar"
"1359","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1360","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1361","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1362","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1363","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1364","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1365","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1366","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1367","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1368","01001",5010,4,"2016","tradicional","- Violencia familiar"
"1369","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1370","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1371","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1372","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1373","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1374","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1375","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1376","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1377","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1378","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1379","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1380","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1381","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1382","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1383","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1384","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1385","01001",5010,5,"2016","tradicional","- Violencia familiar"
"1386","01001",5010,5,"2016","tradicional","- Violencia familiar"
"1387","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1388","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1389","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1390","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1391","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1392","01001",5010,3,"2016","tradicional","- Violencia familiar"
"1393","01001",5010,3,"2016","tradicional","- Violencia familiar"
"1394","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1395","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1396","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1397","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1398","01001",5010,3,"2016","tradicional","- Violencia familiar"
"1399","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1400","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1401","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1402","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1403","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1404","01001",5010,4,"2016","tradicional","- Violencia familiar"
"1405","01001",5010,6,"2016","tradicional","- Violencia familiar"
"1406","01001",5010,6,"2016","tradicional","- Violencia familiar"
"1407","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1408","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1409","01001",5010,3,"2016","tradicional","- Violencia familiar"
"1410","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1411","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1412","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1413","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1414","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1415","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1416","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1417","01001",5010,2,"2016","tradicional","- Violencia familiar"
"1418","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1419","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1420","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1421","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1422","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1423","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1424","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1425","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1426","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1427","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1428","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1429","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1430","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1431","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1432","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1433","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1434","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1435","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1436","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1437","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1438","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1439","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1440","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1441","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1442","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1443","01001",5010,1,"2016","tradicional","- Violencia familiar"
"1444","01001",5010,1,"2016","tradicional","- Violencia familiar"
